1.000000000000000056e-01,3.716138377119509312e-02,2.012265198798469067e-03,1.921865334765261002e+00,1.125899851346886527e+00,1.038987096591460269e+00,1.866637816286467189e-01,2.206958008195074150e+00,-8.110527664353694988e-01,1.921865334765262556e+00
1.001900000000000013e-01,3.700741231416942306e-02,2.019311106973116325e-03,1.923718604188685566e+00,1.131186224661100859e+00,1.038531803242560336e+00,1.869957141172746695e-01,2.209369926819463092e+00,-8.150457355494871159e-01,1.837830090333078870e+00
1.003800000000000109e-01,3.685334309216945631e-02,2.026327860384551007e-03,1.925550173514354979e+00,1.136455591286208655e+00,1.038077516727459626e+00,1.873251052829646435e-01,2.211757005743013593e+00,-8.190251090922169297e-01,1.743576923280798052e+00
1.005700000000000066e-01,3.669917571662050654e-02,2.033315338354829346e-03,1.927360172437945884e+00,1.141707763177803647e+00,1.037624258907631214e+00,1.876519622133322462e-01,2.214119372608517100e+00,-8.229907534066508434e-01,1.639580622183835601e+00
1.007600000000000023e-01,3.654491307319487209e-02,2.040273519985510813e-03,1.929148757270541026e+00,1.146942628018666310e+00,1.037172045000273268e+00,1.879762965148468190e-01,2.216457189217976964e+00,-8.269425921821722536e-01,1.526370491194832590e+00
1.009500000000000119e-01,3.639055963163680130e-02,2.047202372906085487e-03,1.930916081355222191e+00,1.152160065885485585e+00,1.036720890842072862e+00,1.882981192272337179e-01,2.218770613458833196e+00,-8.308805433926534922e-01,1.404527591866809644e+00
1.011400000000000077e-01,3.623611544285698649e-02,2.054101896747850473e-03,1.932662305743785947e+00,1.157359982151485500e+00,1.036270810145646148e+00,1.886174430326578166e-01,2.221059813812801043e+00,-8.348045439792768363e-01,1.274681719939813940e+00
1.013300000000000034e-01,3.608157968537111654e-02,2.060972097116308809e-03,1.934387592590943283e+00,1.162542287841882738e+00,1.035821816130124251e+00,1.889342809170677651e-01,2.223324960446218856e+00,-8.387145350993808757e-01,1.137508102772597951e+00
1.015199999999999991e-01,3.592696729574810371e-02,2.067812872089876478e-03,1.936092078006485862e+00,1.167706813459544302e+00,1.035373928715324521e+00,1.892486404188843396e-01,2.225566188015278168e+00,-8.426103975507609478e-01,9.937238674203375810e-01
1.017100000000000087e-01,3.577226875319763216e-02,2.074624286634881368e-03,1.937775938039555612e+00,1.172853517188321648e+00,1.034927157155459909e+00,1.895605375622497757e-01,2.227783685959525695e+00,-8.464921078135211330e-01,8.440842053266572886e-01
1.019000000000000045e-01,3.561748717112631080e-02,2.081406321379232743e-03,1.939439328097891435e+00,1.177982294317226231e+00,1.034481515921990002e+00,1.898699840740395439e-01,2.229977615630944765e+00,-8.503595952160354354e-01,6.893783960938659749e-01
1.020900000000000002e-01,3.546262617941408485e-02,2.088158954833412538e-03,1.941082402896324499e+00,1.183093039561197601e+00,1.034037019514697509e+00,1.901769915761267749e-01,2.232148137541746458e+00,-8.542127886522628000e-01,5.304255936503148305e-01
1.022800000000000098e-01,3.530768857478576439e-02,2.094882168923657348e-03,1.942705317704670476e+00,1.188185651280395216e+00,1.033593682118771451e+00,1.904815718833783311e-01,2.234295413143253306e+00,-8.580516197250107613e-01,3.680704441626618806e-01
1.024700000000000055e-01,3.515267714692778961e-02,2.101575945605056988e-03,1.944308227556917679e+00,1.193260028891060420e+00,1.033151517814324905e+00,1.907837368186040550e-01,2.236419603707421544e+00,-8.618760208154987446e-01,2.031785565856092379e-01
1.026600000000000013e-01,3.499759468552657987e-02,2.108240266832704744e-03,1.945891287236781952e+00,1.198316072836798085e+00,1.032710540578578584e+00,1.910834982100682033e-01,2.238520870308449151e+00,-8.656859250615921431e-01,3.663184704817967763e-02
1.028500000000000109e-01,3.484244398026854761e-02,2.114875114561692165e-03,1.947454651269941328e+00,1.203353684581857763e+00,1.032270764286271625e+00,1.913808678905679628e-01,2.240599373813865647e+00,-8.694812663524507101e-01,-1.306762169351581848e-01
