0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.909264898162237989e-01,-4.501662206704445945e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.909264898162237989e-01
1.000000000000000048e-04,-2.492332209121301150e-06,-8.312276719735572415e-11,9.757931312759322573e-01,-4.244127089839805356e-02,0.000000000000000000e+00,-1.734723475976807094e-18,7.362386897774237791e-20,-1.692731252521278043e-18,9.766994228119403321e-01
2.000000000000000096e-04,-9.914388403815122534e-06,-6.627253910773493786e-10,1.060632536455253350e+00,-4.306592766215289192e-02,0.000000000000000000e+00,3.469446951953614189e-18,-1.494149514605111886e-19,3.679808320747509318e-18,1.060863192390232967e+00
3.000000000000000279e-04,-2.217869082517850204e-05,-2.227415549931145460e-09,1.145324251194191678e+00,-4.688491392043749734e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.143298392089573179e+00
4.000000000000000192e-04,-3.919102227115832453e-05,-5.256742184038037234e-09,1.229748204879222095e+00,-5.388802132788868271e-02,0.000000000000000000e+00,1.387778780781445676e-17,-7.478465253714189730e-19,1.706618464435458304e-17,1.223888068092694681e+00
5.000000000000000104e-04,-6.085063346689471820e-05,-1.022052192970171732e-08,1.313784895414303211e+00,-6.406056600890090713e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.302517906037247375e+00
6.000000000000000559e-04,-8.705037113823302234e-05,-1.757815088828414841e-08,1.397315559704774834e+00,-7.738339754555027816e-02,0.000000000000000000e+00,2.775557561562891351e-17,-2.147820741969793617e-18,3.878329767628071563e-17,1.379076396147508987e+00
6.999999999999999929e-04,-1.176768072787631546e-04,-2.777813441798687250e-08,1.480222299360848703e+00,-9.383292806504513195e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.453454951490610991e+00
8.000000000000000383e-04,-1.526104905705369017e-04,-4.125715815685080917e-08,1.562388328176147922e+00,-1.133811873652735697e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.525548146917448999e+00
9.000000000000000838e-04,-1.917260799176849918e-04,-5.843968606082235058e-08,1.643698084738352883e+00,-1.359958602022828811e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.595253818023030012e+00
1.000000000000000021e-03,-2.348925254616694833e-04,-7.973742613661714142e-08,1.724037382874684665e+00,-1.616403377270542729e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.662473196410774179e+00
1.100000000000000066e-03,-2.819732881861833915e-04,-1.055486879635552635e-07,1.803293593049155152e+00,-1.902737804324778070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.727111073365910077e+00
1.200000000000000112e-03,-3.328265327715665975e-04,-1.362578497813666483e-07,1.881355795213193627e+00,-2.218511761878809718e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.789075929241349172e+00
1.300000000000000157e-03,-3.873053496634964597e-04,-1.722348611643560550e-07,1.958114930915095364e+00,-2.563234173232466495e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.848280064337781026e+00
1.399999999999999986e-03,-4.452579670568712774e-04,-2.138347295568874013e-07,2.033463956494282687e+00,-2.936373708611088595e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.904639722865982598e+00
1.500000000000000031e-03,-5.065279801527597337e-04,-2.613970522564434051e-07,2.107297990832017742e+00,-3.337359621898608464e-01,1.110223024625156540e-16,0.000000000000000000e+00,2.339570749168038135e-16,3.705213493686141905e-17,1.958075212003186794e+00
1.600000000000000077e-03,-5.709545877444016865e-04,-3.152455864510928982e-07,2.179514457004008587e+00,-3.765582662437724215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.008511014322320598e+00
