0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,5.000000000000000000e-01,9.979649598100067465e+01,-2.827163482642790271e+01
1.000000000000000021e-03,9.985389835939395553e+00,1.872643723979292218e+01,1.953110736767765232e+01,-8.953454419435578904e-02,4.475448953969311527e-01,9.563486337068853516e+01,-2.941902014501071960e+01
2.000000000000000042e-03,9.775311141193473219e+00,1.514048438497493621e+01,1.846977634514176714e+01,-1.465016297039557769e-01,2.904839313440144566e-01,9.038778375338856108e+01,-3.252852632500142249e+01
3.000000000000000062e-03,8.935758594043942793e+00,9.651612707996594764e+00,1.752961663477699261e+01,-1.485192779963028786e-01,4.083683795642567560e-02,8.902524669228097309e+01,-3.540581535595792673e+01
4.000000000000000083e-03,6.939922397853435676e+00,2.878326277615983475e+00,1.750473544963030292e+01,-1.116867430622005414e-01,-2.320284206479242828e-01,9.395115639122207085e+01,-3.615925529800060900e+01
5.000000000000000104e-03,3.400942519168967504e+00,-4.401102628446592391e+00,1.859826733784428043e+01,-8.978277390175271044e-02,-4.195038712955662108e-01,1.032450884691240134e+02,-3.456854875604409472e+01
6.000000000000000125e-03,-1.709013024067056463e+00,-1.131359561722723583e+01,2.020499870374226248e+01,-1.176716713467629433e-01,-4.753567537414030708e-01,1.120433822269597215e+02,-3.223781771033642940e+01
7.000000000000000146e-03,-7.924476519559290111e+00,-1.697384277984627232e+01,2.148201180932415255e+01,-1.853354910512677867e-01,-4.212532020096531604e-01,1.160631791629340910e+02,-3.141810712759552615e+01
8.000000000000000167e-03,-1.428816335718107666e+01,-2.058327840892749450e+01,2.191370062388354256e+01,-2.612937669632989790e-01,-2.872684609410712242e-01,1.147020623367545653e+02,-3.335577346356061668e+01
9.000000000000001055e-03,-1.950397017898583840e+01,-2.153865624869144213e+01,2.154086912247251107e+01,-3.119051889603722261e-01,-9.445700905275533632e-02,1.114436204759279860e+02,-3.737476591201883735e+01
1.000000000000000021e-02,-2.221591904951630525e+01,-1.953688835499377063e+01,2.096721378470993358e+01,-3.136292626622065871e-01,1.277723746240515268e-01,1.112654354027940542e+02,-4.136804343353635716e+01
1.099999999999999936e-02,-2.135067202659580587e+01,-1.465747821660402117e+01,2.105938925532165840e+01,-2.727341658469714103e-01,3.178246875464553201e-01,1.169493013381636786e+02,-4.334002259782546673e+01
1.200000000000000025e-02,-1.643877829237150934e+01,-7.401923887369600052e+00,2.225440245258522154e+01,-2.315487247588911557e-01,4.060704134499071860e-01,1.270107178586644494e+02,-4.286571800831592327e+01
1.300000000000000114e-02,-7.828128107205976960e+00,1.327555666132271162e+00,2.410999148041613793e+01,-2.279368664082781215e-01,3.797464541111576497e-01,1.367794612564058241e+02,-4.138924025471190760e+01
1.400000000000000029e-02,3.276432479283352350e+00,1.031930331007005108e+01,2.573277477437543226e+01,-2.618906879910956054e-01,2.736926309944605618e-01,1.418364626733427372e+02,-4.113935132988415688e+01
1.499999999999999944e-02,1.497488343336067018e+01,1.821021689507519525e+01,2.647125949076591667e+01,-3.083090319891522713e-01,1.222206092174465825e-01,1.412620934426022643e+02,-4.346458575902705945e+01
1.600000000000000033e-02,2.501505280151236121e+01,2.369255951215745526e+01,2.628162032774465118e+01,-3.370542065235200835e-01,-5.032008197602614447e-02,1.382832740666032407e+02,-4.782415803710023994e+01
1.700000000000000122e-02,3.125115454936332071e+01,2.573836431217507581e+01,2.576222101589080538e+01,-3.266809765946143140e-01,-2.139873822908286150e-01,1.378365825091803174e+02,-5.218603833674673353e+01
1.800000000000000211e-02,3.211992279802092298e+01,2.380152679931373427e+01,2.581675017632317903e+01,-2.809459305216229774e-01,-3.222092611151375352e-01,1.428632344224498070e+02,-5.453595693266431965e+01
1.899999999999999953e-02,2.702596046897118853e+01,1.795635919605422970e+01,2.693099112843588827e+01,-2.335875914918639218e-01,-3.367719082325399405e-01,1.521028426839728809e+02,-5.437054533825687486e+01
2.000000000000000042e-02,1.654256637806267349e+01,8.938723342658713378e+00,2.869496711700424285e+01,-2.171755008987397706e-01,-2.649887349373551970e-01,1.610358900623224088e+02,-5.305778808096321342e+01
2.100000000000000130e-02,2.371559339190495663e+00,-1.928701545518010985e+00,3.020278625267297201e+01,-2.339136958213710316e-01,-1.423796085809113099e-01,1.652668639282537697e+02,-5.279548602832477400e+01
2.199999999999999872e-02,-1.294245515066723407e+01,-1.292439790354892715e+01,3.078569596397552743e+01,-2.627290527967580669e-01,5.865466591834387006e-04,1.638070242803166536e+02,-5.495067968982682771e+01
2.299999999999999961e-02,-2.649292411968111338e+01,-2.220391571427161637e+01,3.042494241749523809e+01,-2.768231455668629382e-01,1.409701404379056777e-01,1.597897572374479296e+02,-5.902885193285698762e+01
2.400000000000000050e-02,-3.559134813624098825e+01,-2.811875122898382884e+01,2.976572781930450873e+01,-2.578085524381744098e-01,2.510470079085659334e-01,1.580841117942701999e+02,-6.304776566240757063e+01
2.500000000000000139e-02,-3.832517416812658695e+01,-2.952110090808695375e+01,2.971158487908225965e+01,-2.105000042373731950e-01,2.963178603857626325e-01,1.616109607964436918e+02,-6.503154375241338414e+01
2.600000000000000228e-02,-3.397337731678275219e+01,-2.599587843048123048e+01,3.068273779626621689e+01,-1.646035636977657979e-01,2.599995782407756306e-01,1.691446725636041322e+02,-6.449498021158257188e+01
2.699999999999999969e-02,-2.318728574731878567e+01,-1.797157315107418185e+01,3.221192585273942655e+01,-1.471076871135345576e-01,1.619186825428830800e-01,1.762574955686155818e+02,-6.279655027862655459e+01
2.800000000000000058e-02,-7.892862781714286236e+00,-6.682080717715920493e+00,3.339536682106830767e+01,-1.586578783840018603e-01,3.625598935582026450e-02,1.786830393687907304e+02,-6.209633516709995149e+01
2.900000000000000147e-02,9.070318355975704350e+00,6.021055128438377757e+00,3.362126000147986815e+01,-1.796557738407576488e-01,-9.069449590536197980e-02,1.755435808242247901e+02,-6.371258549425213147e+01
2.999999999999999889e-02,2.450176932030979771e+01,1.797769448124586589e+01,3.295755288351777068e+01,-1.857527180625550001e-01,-1.979538608986546599e-01,1.699947790310488358e+02,-6.712504162818952125e+01
3.099999999999999978e-02,3.547147457155303840e+01,2.709652418171166843e+01,3.211006600678829415e+01,-1.617413708964393348e-01,-2.608200926174006340e-01,1.668085430785224048e+02,-7.037884439732495423e+01
3.200000000000000067e-02,3.989982450208455589e+01,3.173267659883896030e+01,3.194610163302408168e+01,-1.149532965862845174e-01,-2.556539760958769780e-01,1.687430954258857128e+02,-7.157622156950699832e+01
3.300000000000000155e-02,3.696668324089147006e+01,3.099490814409372064e+01,3.276329945637262853e+01,-7.355633477045560309e-02,-1.822702595857209618e-01,1.744654392549617796e+02,-7.031682681214513764e+01
3.400000000000000244e-02,2.726638129369977293e+01,2.492294763610671282e+01,3.400805549061466593e+01,-6.000649400373810755e-02,-6.890819318498779544e-02,1.795991518517483314e+02,-6.799104905011516564e+01
3.500000000000000333e-02,1.267903923945579692e+01,1.449873901603132254e+01,3.479954073941418358e+01,-7.226870354341341507e-02,5.229091355549189690e-02,1.800829897546719280e+02,-6.670902241399056720e+01
3.600000000000000422e-02,-4.012104433138511617e+00,1.485999008252641529e+00,3.462361576054691170e+01,-9.079745003800265835e-02,1.587963394526853422e-01,1.752681160584990607e+02,-6.768904531359207510e+01
3.699999999999999817e-02,-1.967559434151993969e+01,-1.187510707290430290e+01,3.365596221943354749e+01,-9.288028160575721726e-02,2.317713342366274076e-01,1.683941639896881100e+02,-7.033726327646932930e+01
3.799999999999999906e-02,-3.144327884738796541e+01,-2.326363070394454624e+01,3.265020408269396057e+01,-6.627686289118034368e-02,2.505236452037674089e-01,1.640975901602218983e+02,-7.271618767675337835e+01
3.899999999999999994e-02,-3.725404952118962854e+01,-3.069169609002422305e+01,3.240576938286874764e+01,-2.133292170218642481e-02,2.025057129066215600e-01,1.648736171021542134e+02,-7.303515270245904389e+01
4.000000000000000083e-02,-3.622289770404599807e+01,-3.286043307775947397e+01,3.307914178223410318e+01,1.416107057440434136e-02,1.016490889764380540e-01,1.692001719475085793e+02,-7.101758589446194492e+01
4.100000000000000172e-02,-2.876765969740701934e+01,-2.939239074206709645e+01,3.404063595309357027e+01,2.141425305726805603e-02,-1.835250802954820765e-02,1.727441653374657164e+02,-6.810179616280196058e+01
4.200000000000000261e-02,-1.647776083392964708e+01,-2.089782018120551399e+01,3.445710788988979800e+01,5.309178036330034801e-03,-1.282771427422315647e-01,1.717046553565497220e+02,-6.633091250033400854e+01
4.300000000000000350e-02,-1.762370525788308662e+00,-8.863202495357288768e+00,3.392699628264112022e+01,-1.399458313597226958e-02,-2.092973958087220587e-01,1.657211480720667396e+02,-6.679071206679648753e+01
4.399999999999999745e-02,1.264166901699780254e+01,4.616606109617581666e+00,3.272463462570589598e+01,-1.482764471396022868e-02,-2.452300231665952290e-01,1.581282218166246309e+02,-6.879288012006688291e+01
4.499999999999999833e-02,2.419764447225800552e+01,1.721257086708826733e+01,3.162441212749932617e+01,1.243861574778191634e-02,-2.208759984852270708e-01,1.533851307880472064e+02,-7.042129651563536186e+01
4.599999999999999922e-02,3.102680516645760278e+01,2.677303991979131581e+01,3.133869082174918574e+01,5.441511970918229413e-02,-1.357352568063933118e-01,1.536704775615577887e+02,-7.001139704358223526e+01
4.700000000000000011e-02,3.221128371102025056e+01,3.169792970877132987e+01,3.189486145312985954e+01,8.311417835726291059e-02,-1.609519461319199388e-02,1.572521313391444835e+02,-6.742323474343854173e+01
4.800000000000000100e-02,2.789412465733348157e+01,3.120902480685225555e+01,3.261797826048013604e+01,8.266123274726538961e-02,1.016280078135651660e-01,1.598605147709457412e+02,-6.413747429194970096e+01
4.900000000000000189e-02,1.917273050516802968e+01,2.547023430699498903e+01,3.274069729789532346e+01,6.054954423952293302e-02,1.923448283501213996e-01,1.579856459275312659e+02,-6.211286715683448278e+01
5.000000000000000278e-02,7.823702467807851946e+00,1.553996735197609169e+01,3.196539790646774293e+01,3.782892127324342935e-02,2.413943010109366738e-01,1.515594890969711059e+02,-6.229078498520190976e+01
5.100000000000000366e-02,-4.072567468754556330e+00,3.168545517910973608e+00,3.063533858872300186e+01,3.562098190367146699e-02,2.363647121344699120e-01,1.439819819114239863e+02,-6.389249948008722413e+01
5.200000000000000455e-02,-1.452569497971291135e+01,-9.519048050252767013e+00,2.951622562342023670e+01,6.150748555952122165e-02,1.696235485301183232e-01,1.395002686549541124e+02,-6.503679261903087649e+01
5.299999999999999850e-02,-2.197044036439469750e+01,-2.039571929041701281e+01,2.923362067432367084e+01,9.939406470893383250e-02,5.386678206989208018e-02,1.399709210878205567e+02,-6.419158034849235150e+01
5.399999999999999939e-02,-2.548649581257988217e+01,-2.769317760850441346e+01,2.972219793014085099e+01,1.207317188152673554e-01,-7.424356035550006006e-02,1.434816275342978429e+02,-6.134267180613085202e+01
5.500000000000000028e-02,-2.487618488042999942e+01,-3.028906374162777837e+01,3.029834515658200544e+01,1.117117744027241316e-01,-1.786526238718317006e-01,1.458605854344185957e+02,-5.799214125310498957e+01
5.600000000000000117e-02,-2.060529685426056901e+01,-2.787381322419928154e+01,3.026383649191428660e+01,8.191764791035290039e-02,-2.401716772386300602e-01,1.438881074896343932e+02,-5.600193683580429393e+01
5.700000000000000205e-02,-1.363894004963852424e+01,-2.097391199495370273e+01,2.939585301765761471e+01,5.332662046071377088e-02,-2.495240379964200894e-01,1.377437949261886558e+02,-5.617766848552753345e+01
5.800000000000000294e-02,-5.220346756795791521e+00,-1.083420548631421809e+01,2.806556004550914096e+01,4.699157351454834319e-02,-2.000266062895373342e-01,1.308372121749522989e+02,-5.767339020348003942e+01
5.900000000000000383e-02,3.356289452202325663e+00,8.140374932770076954e-01,2.700692909033770306e+01,6.933299890582400593e-02,-9.413332224561815620e-02,1.271852317654618787e+02,-5.865905455110844713e+01
