1.300000000000000114e-02,9.555406951154336026e-01,1.897152784669834835e+00,2.829585057718506658e+00,3.757373176181197039e+00,4.684781575775113005e+00,5.615760529808119017e+00,6.553894183909775961e+00,7.502323640269356275e+00,8.463636159714752694e+00,9.439720080216845943e+00
1.400000000000000029e-02,9.535393309043790344e-01,1.893750984590656383e+00,2.825361632273755141e+00,3.752875663393985040e+00,4.680520664019395483e+00,5.612204474880395644e+00,6.551460836950501410e+00,7.501368585222747853e+00,8.464436383603242575e+00,9.442453896077793729e+00
1.499999999999999944e-02,9.516097310695281752e-01,1.890491916363945757e+00,2.821349572403657024e+00,3.748654953674331214e+00,4.676598083201437106e+00,5.609043451860227236e+00,6.549473037396930764e+00,7.500901473434002931e+00,8.465756317935316133e+00,9.445725680270316005e+00
1.600000000000000033e-02,9.497485749616626505e-01,1.887369945452068931e+00,2.817541923546871718e+00,3.744703701987321498e+00,4.673006934364867249e+00,5.606271729409655791e+00,6.547926803987434319e+00,7.500920488869673441e+00,8.467596531936621318e+00,9.449538395787987710e+00
1.700000000000000122e-02,9.479701210980279180e-01,1.884408485729681670e+00,2.813966731095038032e+00,3.741050482310138481e+00,4.669772507345906654e+00,5.603907707530107807e+00,6.546830229417982316e+00,7.501420251925430271e+00,8.469935426973936643e+00,9.453852172250041264e+00
1.800000000000000211e-02,9.462562079021300532e-01,1.881577423093070855e+00,2.810587598596531844e+00,3.737657795090385537e+00,4.666860949895140998e+00,5.601925534579458521e+00,6.546169391969667295e+00,7.502402173031919475e+00,8.472792436223231860e+00,9.458706192621034958e+00
1.899999999999999953e-02,9.446156983875688695e-01,1.878891268782123758e+00,2.807421848903823847e+00,3.734543197278520132e+00,4.664287638921483570e+00,5.600336094591855662e+00,6.545948453531051925e+00,7.503861586829042807e+00,8.476152200777585577e+00,9.464072974933639415e+00
2.000000000000000042e-02,9.430452782781330034e-01,1.876344574198417936e+00,2.804463022984462484e+00,3.731700250911102579e+00,4.662047074187396056e+00,5.599135604818009426e+00,6.546165963983672675e+00,7.505799793646390938e+00,8.480018962052522369e+00,9.469959652134086525e+00
2.100000000000000130e-02,9.415578286548726972e-01,1.873957774998268988e+00,2.801734333743229666e+00,3.729150559497010242e+00,4.660155136874627679e+00,5.598330329239010972e+00,6.546814918286990803e+00,7.508193237266064912e+00,8.484349944252862485e+00,9.476302530873457641e+00
2.199999999999999872e-02,9.401370605047689732e-01,1.871704724990519653e+00,2.799205646397350478e+00,3.726865373705031903e+00,4.658589399352210947e+00,5.597908667143027373e+00,6.547898549152579406e+00,7.511063336033236837e+00,8.489187208744690238e+00,9.483165581298790059e+00
2.299999999999999961e-02,9.387904162983318201e-01,1.869597175267775357e+00,2.796890215659645129e+00,3.724856863737624035e+00,4.657358493994627757e+00,5.597873352716485229e+00,6.549411436132855258e+00,7.514394441941044889e+00,8.494503152935036994e+00,9.490508110612051240e+00
2.400000000000000050e-02,9.375141168641791811e-01,1.867629206461511426e+00,2.794781502706381371e+00,3.723119254249683596e+00,4.656458637623805963e+00,5.598223644155187806e+00,6.551356710013144458e+00,7.518194122986293415e+00,8.500310032944291549e+00,9.498346972934845311e+00
2.500000000000000139e-02,9.363213913095809193e-01,1.865820719541559924e+00,2.792900125206514428e+00,3.721668357187552623e+00,4.655895641303295029e+00,5.598950467669437714e+00,6.553705938646245954e+00,7.522410763694124647e+00,8.506530257612872958e+00,9.506577338561468693e+00
2.600000000000000228e-02,9.351961117732189299e-01,1.864147079038619426e+00,2.791219900543313592e+00,3.720482837817852051e+00,4.655658898645960164e+00,5.600059281304585745e+00,6.556485301276782529e+00,7.527094992199725887e+00,8.513241353412015044e+00,9.515304408474266396e+00
2.699999999999999969e-02,9.341449075127369328e-01,1.862618170009352925e+00,2.789750903452457020e+00,3.719570095259245424e+00,4.655750400737403538e+00,5.601544052116072869e+00,6.559678292166396751e+00,7.532217683810556785e+00,8.520399961902922925e+00,9.524469813146991370e+00
2.800000000000000058e-02,9.331621159792857778e-01,1.861225876367625709e+00,2.788485509184628341e+00,3.718925687917714384e+00,4.656171318333037767e+00,5.603413684408265816e+00,6.563303275440914852e+00,7.537807869866978372e+00,8.528046330035722988e+00,9.534124784405509700e+00
2.900000000000000147e-02,9.322657242502878638e-01,1.859994923186970350e+00,2.787444860836867822e+00,3.718557559281304048e+00,4.656907383821835111e+00,5.605623375103703232e+00,6.567277575578895465e+00,7.543739198016009340e+00,8.536006921305688167e+00,9.544048258117831196e+00
2.999999999999999889e-02,9.314353010303226821e-01,1.858896703694165931e+00,2.786603407961115497e+00,3.718453585500986591e+00,4.657969454887783911e+00,5.608215581481936773e+00,6.571682607100198581e+00,7.550137605424337650e+00,8.544455277161162599e+00,9.554461254221623179e+00
3.099999999999999978e-02,9.306782495814343026e-01,1.857941246178909100e+00,2.785969406915265179e+00,3.718616119427301303e+00,4.659350060627552637e+00,5.611169328628669462e+00,6.576480584629256221e+00,7.556945819662869823e+00,8.553312963538726166e+00,9.565263939160224993e+00
3.200000000000000067e-02,9.305975311452846510e-01,1.857751017070045307e+00,2.786069416719423320e+00,3.719254077826041893e+00,4.661259925692620598e+00,5.614693694454292228e+00,6.581880913311310088e+00,7.564370883838550164e+00,8.562786022708364086e+00,9.576659738740989525e+00
3.300000000000000155e-02,9.293843901808207519e-01,1.856457158874219360e+00,2.785319047319676500e+00,3.719730959221576594e+00,4.663050097550755169e+00,5.618135437611890382e+00,6.587217838952537541e+00,7.571740468441965355e+00,8.572189958458736214e+00,9.587956525231430049e+00
3.400000000000000244e-02,9.288455200207510476e-01,1.855925361820218722e+00,2.785299245064390750e+00,3.720680188894244900e+00,4.665367234432278742e+00,5.622146439924646799e+00,6.593156577541986252e+00,7.579726850928763859e+00,8.582209257013042603e+00,9.599846080227035117e+00
3.500000000000000333e-02,9.283787408885081360e-01,1.855533255958473182e+00,2.785481453784290906e+00,3.721887324223843052e+00,4.667990054391557564e+00,5.626500477397536670e+00,6.599462464682861906e+00,7.588088307033307167e+00,8.592592959456874624e+00,9.612069839329000942e+00
3.600000000000000422e-02,9.279863082180551670e-01,1.855281307273112912e+00,2.785860558551620958e+00,3.723338077066328022e+00,4.670891725190130295e+00,5.631155142121479606e+00,6.606075053002661512e+00,7.596744789352040783e+00,8.603241158723569981e+00,9.624509432572548207e+00
3.699999999999999817e-02,9.276606280346986200e-01,1.855164545572603352e+00,2.786443645995981377e+00,3.725060274618881451e+00,4.674128634619457046e+00,5.636202043256711036e+00,6.613126193872322922e+00,7.605871151255332308e+00,8.614371564759446542e+00,9.637421902997504120e+00
3.799999999999999906e-02,9.274075633078732173e-01,1.855185408394564250e+00,2.787221064270951842e+00,3.727024051402183513e+00,4.677643194975571461e+00,5.641549253948927145e+00,6.620484395205914474e+00,7.615293200073860902e+00,8.625767031264819806e+00,9.650550440466528102e+00
3.899999999999999994e-02,9.272247856823437884e-01,1.855341855852197464e+00,2.788193436663401137e+00,3.729234817427028670e+00,4.681447437747545237e+00,5.647216904268194781e+00,6.628178912094307762e+00,7.625049792151994410e+00,8.637475861697641477e+00,9.663951977026401963e+00
4.000000000000000083e-02,9.271121623584266391e-01,1.855631134948147798e+00,2.789353021672924093e+00,3.731677574452567203e+00,4.685516980424354827e+00,5.653169355093022652e+00,6.636161428779738358e+00,7.635079235992378699e+00,8.649423301155049870e+00,9.677540233058143926e+00
4.100000000000000172e-02,9.270681103037796689e-01,1.856055291031348142e+00,2.790710275294432829e+00,3.734375512061986591e+00,4.689891498434368700e+00,5.659465750259799144e+00,6.644512498143713586e+00,7.645484091391912429e+00,8.661732920040480010e+00,9.691457095686395462e+00
4.200000000000000261e-02,9.270928127902422489e-01,1.856610417685880199e+00,2.792253166221570382e+00,3.737304663579353647e+00,4.694531584700418314e+00,5.666048237505302509e+00,6.653153634534558769e+00,7.656164278701488968e+00,8.674283731807161502e+00,9.705563284860796003e+00
4.300000000000000350e-02,9.271855239893214140e-01,1.857296055915519384e+00,2.793982413967030620e+00,3.740467656452809209e+00,4.699442317150086090e+00,5.672924679217525856e+00,6.662095603011171541e+00,7.667133386862438726e+00,8.687091920222924202e+00,9.719877258787583685e+00
4.399999999999999745e-02,9.273448635532676176e-01,1.858107246640597232e+00,2.795887370001208350e+00,3.743846137014074316e+00,4.704595786081344322e+00,5.680056068210510567e+00,6.671287288066745091e+00,7.678327983507002408e+00,8.700082582834674838e+00,9.734314670891782484e+00
4.499999999999999833e-02,9.275714524340477052e-01,1.859049054714137394e+00,2.797981015861442433e+00,3.747464070248166745e+00,4.710029483239821957e+00,5.687495268226911094e+00,6.680797864615333204e+00,7.689833393089932301e+00,8.713355813122085181e+00,9.748987805673698048e+00
4.599999999999999922e-02,9.278636862843252509e-01,1.860115455866166778e+00,2.800250217988514922e+00,3.751298667896089345e+00,4.715708658984770096e+00,5.695193686082927975e+00,6.690563713171222560e+00,7.701570812640192720e+00,8.726818780476408577e+00,9.763792389146342288e+00
4.700000000000000011e-02,9.282212469202245630e-01,1.861306462592103417e+00,2.802695840392691373e+00,3.755352017905224216e+00,4.721636834473783573e+00,5.703156323043034881e+00,6.700591227254197868e+00,7.713547864005540156e+00,8.740480171068456983e+00,9.778738066928141848e+00
4.800000000000000100e-02,9.286414123196332637e-01,1.862614282466198423e+00,2.805302772780696952e+00,3.759599587459312886e+00,4.727778208304463270e+00,5.711334719765314816e+00,6.710818625685454286e+00,7.725689794375659503e+00,8.754253835110464621e+00,9.793730099292476510e+00
4.900000000000000189e-02,9.291265112630252565e-01,1.864047012459230990e+00,2.808087966903988431e+00,3.764069836156811011e+00,4.734174830365129871e+00,5.719785847837421500e+00,6.721318191217748428e+00,7.738083496015866203e+00,8.768239433416697537e+00,9.808878034403914370e+00
5.000000000000000278e-02,9.296738885304731692e-01,1.865597083726507455e+00,2.811036771603151241e+00,3.768738995999625807e+00,4.740792033899500879e+00,5.728462813156610878e+00,6.732030196533712818e+00,7.750656808500081318e+00,8.782353973571465744e+00,9.824090834121799176e+00
5.100000000000000366e-02,9.302836674494623370e-01,1.867265372875986484e+00,2.814151304216125027e+00,3.773610748876606635e+00,4.747635213366251605e+00,5.737372703619756820e+00,6.742963276190007349e+00,7.763419706820540611e+00,8.796608579071746092e+00,9.839380633622061723e+00
5.200000000000000455e-02,9.309509973185470244e-01,1.869039262421255509e+00,2.817408434626938796e+00,3.778648975529123710e+00,4.754653246804047662e+00,5.746448129841247088e+00,6.754033597828239088e+00,7.776273133486238720e+00,8.810891710149226341e+00,9.854627506956523675e+00
5.299999999999999850e-02,9.316805179940383930e-01,1.870931724141652319e+00,2.820832737378314192e+00,3.783892580187367294e+00,4.761901366160805615e+00,5.755761697357526074e+00,6.765331020892366709e+00,7.789322780717873762e+00,8.825322179615199047e+00,9.869959584353670934e+00
5.399999999999999939e-02,9.324685102313116092e-01,1.872933192065321384e+00,2.824406770056818061e+00,3.789314389703977159e+00,4.769341144098921959e+00,5.765262764810859863e+00,6.776792572502992940e+00,7.802494315824939797e+00,8.839816454986275218e+00,9.885287327094035348e+00
5.500000000000000028e-02,9.333162462874843301e-01,1.875047177096065054e+00,2.828137052881221969e+00,3.794924471062453897e+00,4.776986465888640510e+00,5.774969028903478296e+00,6.788439496653022154e+00,7.815812063444750990e+00,8.854401341260423663e+00,9.900639340022793888e+00
5.600000000000000117e-02,9.342143384485631641e-01,1.877250584191262117e+00,2.831982833205761718e+00,3.800661050517042394e+00,4.784752109529252451e+00,5.784770779697951504e+00,6.800138402990836717e+00,7.829121913356942741e+00,8.868907082870304492e+00,9.915836905062501927e+00
5.700000000000000205e-02,9.351720975237832745e-01,1.879566922017279262e+00,2.835986084889374315e+00,3.806587993418879101e+00,4.792726108758931680e+00,5.794780998842152364e+00,6.812026202023790056e+00,7.842581746176535695e+00,8.883507756334589445e+00,9.931064142799254313e+00
5.800000000000000294e-02,9.361840272027055487e-01,1.881982789127442768e+00,2.840123257177955551e+00,3.812669652028257694e+00,4.800859287467752701e+00,5.804936357761349086e+00,6.824025897487473458e+00,7.856102693487232003e+00,8.898105699663968693e+00,9.946218624645410955e+00
5.900000000000000383e-02,9.372560826752587282e-01,1.884512547635637914e+00,2.844419152951981555e+00,3.818942748538397769e+00,4.809201048541242862e+00,5.815298836304084062e+00,6.836210994325660373e+00,7.869767813969118286e+00,8.912790796080974687e+00,9.961393849837321568e+00
5.999999999999999778e-02,9.383635605782789657e-01,1.887097727299021033e+00,2.848773577027699844e+00,3.825259109383093659e+00,4.817551526348060165e+00,5.825616642627006847e+00,6.848281800364827809e+00,7.883238060818165138e+00,8.927197130358525357e+00,9.976211974099967961e+00
6.099999999999999867e-02,9.395312314918736751e-01,1.889797352092187133e+00,2.853287938314899908e+00,3.831768728934312751e+00,4.826112809246823510e+00,5.836143971201606995e+00,6.860540519951374705e+00,7.896855313925843944e+00,8.941694269283949836e+00,9.991055937083563876e+00
6.199999999999999956e-02,9.407482576028817212e-01,1.892585874436835791e+00,2.857918530076450025e+00,3.838406989126728952e+00,4.834797706547933949e+00,5.846770941487106299e+00,6.872856393455139212e+00,7.910471806318454036e+00,8.956123093727230255e+00,1.000576198974113495e+01
6.300000000000000044e-02,9.406759467029370825e-01,1.894466750946625533e+00,2.861879632747791113e+00,3.844370616179509259e+00,4.842786020111753409e+00,5.856660035315405466e+00,6.884371777072643361e+00,7.923222100909891097e+00,8.969615463772923292e+00,1.001945810701320916e+01
6.400000000000000133e-02,9.433221314649257172e-01,1.898411202096864425e+00,2.867497869419962431e+00,3.852025049743505569e+00,4.852479078300676818e+00,5.868249843002151245e+00,6.897572820200281285e+00,7.937606622455734673e+00,8.984675954619115501e+00,1.003466222434653865e+01
6.500000000000000222e-02,9.446792274737745299e-01,1.901448812796866061e+00,2.872448053223366937e+00,3.859006800793574055e+00,4.861477815518528978e+00,5.879104215596266059e+00,6.909976082830498356e+00,7.951128305716474109e+00,8.998804592312051653e+00,1.004886282746478088e+01
6.600000000000000311e-02,9.460803405149156298e-01,1.904563545255091972e+00,2.877494984084041363e+00,3.866088789511566759e+00,4.870562066897591968e+00,5.890010556181969115e+00,6.922380676656044507e+00,7.964588083182030154e+00,9.012802310788881499e+00,1.006286557022774986e+01
6.700000000000000400e-02,9.475101562328656080e-01,1.907721207948035680e+00,2.882582745976855154e+00,3.873191639825764643e+00,4.879628832981254938e+00,5.900844050292559650e+00,6.910592390597057211e+00,7.953621973995494976e+00,9.002228071362411654e+00,1.005224577584173851e+01
6.800000000000000488e-02,9.490048714837361343e-01,1.911002827360247736e+00,2.887843798621625435e+00,3.880503002728509898e+00,4.888921001661689303e+00,5.911898493425234768e+00,6.947101637417730124e+00,7.991222827827288988e+00,9.040304755800901759e+00,1.009018176705710346e+01
6.900000000000000577e-02,9.505287607451848864e-01,1.914328542131587652e+00,2.893147546463274100e+00,3.887837649511424409e+00,4.898198506284267673e+00,5.922883289517233862e+00,6.959421815852219417e+00,8.004402701119003538e+00,9.053816054806386404e+00,1.010350387321019028e+01
7.000000000000000666e-02,9.520908037064458318e-01,1.917718489049251795e+00,2.898526895662947744e+00,3.895242136239933650e+00,4.907521541073517568e+00,5.933871259481011684e+00,6.971687875223471664e+00,8.017461964180272460e+00,9.067138527715524532e+00,1.011657483010740322e+01
7.100000000000000755e-02,9.536790639797262381e-01,1.921146553683538150e+00,2.903939916573165636e+00,3.902658003651015672e+00,4.916815657573875065e+00,5.944773991123709855e+00,6.983800937664075725e+00,8.030295894997617978e+00,9.080166701626966486e+00,1.012929320523885224e+01
7.200000000000000844e-02,9.553180917917220016e-01,1.924666474335715138e+00,2.909472678395134793e+00,3.910204802724767781e+00,4.926232601131244948e+00,5.955771468786847045e+00,6.995962752660386919e+00,8.043119623858361322e+00,9.093119790251028789e+00,1.014187325509249682e+01
7.299999999999999545e-02,9.569840571601145873e-01,1.928226103331069030e+00,2.915041531978157519e+00,3.917766095111386626e+00,4.935624340199322724e+00,5.966688116699411459e+00,7.007977011803314227e+00,8.055724992751361668e+00,9.105787533796396716e+00,1.015411183141986662e+01
7.399999999999999634e-02,9.586817914211146485e-01,1.931836014894675158e+00,2.920663362889357018e+00,3.925365254629658907e+00,4.945020497362761169e+00,5.977559156334774748e+00,7.019883510049386821e+00,8.068155029547128265e+00,9.118214628399595512e+00,1.016605364105813436e+01
7.499999999999999722e-02,9.603997514599853513e-01,1.935471387752663031e+00,2.926298996900185134e+00,3.932948642111033788e+00,4.954354089664717797e+00,5.988306731464955845e+00,7.031597182666933676e+00,8.080321858326307449e+00,9.130314849897885665e+00,1.017761797514569899e+01
7.599999999999999811e-02,9.621599259130008130e-01,1.939179415522419569e+00,2.932022624025310886e+00,3.940617422404735670e+00,4.963751141961978419e+00,5.999077481193274330e+00,7.043279211165554443e+00,8.092393958337423143e+00,9.142256444367857782e+00,1.018896594574833614e+01
7.699999999999999900e-02,9.639412848175464843e-01,1.942914906865753411e+00,2.937763029241008628e+00,3.948274266630449336e+00,4.973090315246743387e+00,6.009730495520211768e+00,7.054775575422950418e+00,8.104211880398686674e+00,9.153882324218189481e+00,1.019994963502839624e+01
7.799999999999999989e-02,9.657475222865673503e-01,1.946685762962244048e+00,2.943532567183106519e+00,3.955935956511133167e+00,4.982392534082264568e+00,6.020290326129390301e+00,7.066113731281495447e+00,8.115805075427514836e+00,9.165222877691375558e+00,1.021059923909966471e+01
7.900000000000000078e-02,9.675665954534342639e-01,1.950466510622365979e+00,2.949291728007247038e+00,3.963549410816305407e+00,4.991592886128636941e+00,6.030683236890963528e+00,7.077215090320795099e+00,8.127094470545781491e+00,9.176202638752396723e+00,1.022084614967837446e+01
8.000000000000000167e-02,9.694209180399850911e-01,1.954304396705541347e+00,2.955113478067562749e+00,3.971212338463963931e+00,5.000810817868729607e+00,6.041045496873762133e+00,7.088226375382840061e+00,8.138230163127403216e+00,9.186968164198852094e+00,1.023082743275380047e+01
8.100000000000000255e-02,9.712892171951033049e-01,1.958154480611051795e+00,2.960928236730605789e+00,3.978831426861153542e+00,5.009932364323615772e+00,6.051247674259969678e+00,7.099009445589226530e+00,8.149072699094009664e+00,9.197385642004363149e+00,1.024042053161018906e+01
8.200000000000000344e-02,9.731750390105855519e-01,1.962024196204825044e+00,2.966747424725190818e+00,3.986421950372182721e+00,5.018976312585255783e+00,6.061311543957636161e+00,7.109588367181364887e+00,8.159647579936187611e+00,9.207481032255669717e+00,1.024965085178556912e+01
8.300000000000000433e-02,9.750651527978121402e-01,1.965886020698500269e+00,2.972529125987258602e+00,3.993928725514959144e+00,5.027876677555154217e+00,6.071163968617943496e+00,7.119887223970768453e+00,8.169880546435482671e+00,9.217185572012102313e+00,1.025845791238502791e+01
8.400000000000000522e-02,9.769849233725321769e-01,1.969792514510115167e+00,2.978353102143893150e+00,4.001456604951557416e+00,5.036759131813887791e+00,6.080945313125596385e+00,7.130053751044174604e+00,8.179919089513569830e+00,9.226639534279101440e+00,1.026696918169194461e+01
8.500000000000000611e-02,9.789102203271586866e-01,1.973693558903658607e+00,2.984143157996065110e+00,4.008905418826409495e+00,5.045503962988774127e+00,6.090522771862334039e+00,7.139949716861378803e+00,8.189627330000647021e+00,9.235716192264925795e+00,1.027507214080771369e+01
8.600000000000000699e-02,9.808452941078305010e-01,1.977597921025704419e+00,2.989912566569355334e+00,4.016292667255808801e+00,5.054132373834842262e+00,6.099920504409721111e+00,7.149601296888827839e+00,8.199032368881491450e+00,9.244442417338785134e+00,1.028279233211431887e+01
8.700000000000000788e-02,9.827741480430842724e-01,1.981472904244745648e+00,2.995612496968180771e+00,4.023555446218927578e+00,5.062570925755670359e+00,6.109059199260086892e+00,7.158928436955697805e+00,8.208058233924065306e+00,9.252750184865249139e+00,1.029007222379700792e+01
8.799999999999999489e-02,9.847303617476509396e-01,1.985386929910958331e+00,3.001344931797086613e+00,4.030825217433314123e+00,5.070973818261673927e+00,6.118107027522525776e+00,7.168103543897032637e+00,8.216872104097223684e+00,9.260793376269147004e+00,1.029704647793836081e+01
8.899999999999999578e-02,9.866816008308788577e-01,1.989274005585524030e+00,3.007011444796586552e+00,4.037975269906632469e+00,5.079193036505322389e+00,6.126903776637830923e+00,7.176964205724810419e+00,8.225318826902709546e+00,9.268431805572241444e+00,1.030359512994004945e+01
8.999999999999999667e-02,9.886345953226410854e-01,1.993147819098237017e+00,3.012632454130355519e+00,4.045032061373118104e+00,5.087259954843950993e+00,6.135484254493429823e+00,7.185546937100046883e+00,8.233434814712204286e+00,9.275700081041494016e+00,1.030974956905397377e+01
9.099999999999999756e-02,9.905618202797012994e-01,1.996953138883352130e+00,3.018127146259973248e+00,4.051893801289766728e+00,5.095058590633842144e+00,6.143726427338422447e+00,7.193731976460291833e+00,8.241109903316989005e+00,9.282503113069623168e+00,1.031543305589763548e+01
9.199999999999999845e-02,9.925318454566273152e-01,2.000827382830471013e+00,3.023696561797210691e+00,4.058814178910516546e+00,5.102879314494868090e+00,6.151938200203439067e+00,7.201824958666700915e+00,8.248629573368498669e+00,9.289092242335581062e+00,1.032085370878706243e+01
9.299999999999999933e-02,9.944773301013172251e-01,2.004635518930390603e+00,3.029143193152431746e+00,4.065544328700538834e+00,5.110438160821921372e+00,6.159819964563051364e+00,7.209530574207994924e+00,8.255720515422494188e+00,9.295229623453714396e+00,1.032581747976854025e+01
9.400000000000000022e-02,9.964164170636019557e-01,2.008413915961234419e+00,3.034520331060353460e+00,4.072151727839130153e+00,5.117812800098736403e+00,6.167454741809527796e+00,7.216932086102585409e+00,8.262461486186731818e+00,9.300985645890561315e+00,1.033038373297075907e+01
9.500000000000000111e-02,9.983907950559935962e-01,2.012244855457168136e+00,3.039946221113444924e+00,4.078782488215752622e+00,5.125166405784222334e+00,6.175010643060723226e+00,7.224190774066968856e+00,8.268997017547009776e+00,9.306480990019817767e+00,1.033464531259147279e+01
9.600000000000000200e-02,1.000262175519640362e+00,2.015855398103748364e+00,3.045029003711681614e+00,4.084953553958349914e+00,5.131961778153510956e+00,6.181937721104992178e+00,7.230783679137380737e+00,8.274863959882230446e+00,9.311335049176729939e+00,1.033831604703760476e+01
9.700000000000000289e-02,1.002170133350880121e+00,2.019520992669569637e+00,3.050164309635162496e+00,4.091153204842145286e+00,5.138743074746392026e+00,6.188794823898636999e+00,7.237244565174520972e+00,8.280537800497372203e+00,9.315941647336131837e+00,1.034169541876166676e+01
9.800000000000000377e-02,1.004063565019877036e+00,2.023140855407957073e+00,3.055207625500964141e+00,4.097203625984016995e+00,5.145313053029369144e+00,6.195380695689569173e+00,7.243382852318624110e+00,8.285850651189340610e+00,9.320163791432472422e+00,1.034468149512766111e+01
9.900000000000000466e-02,1.005947775043652515e+00,2.026725187572646192e+00,3.060173306559140549e+00,4.103122316019352844e+00,5.151691160888882237e+00,6.201715448454466539e+00,7.249218042125789907e+00,8.290820249318832325e+00,9.324016525642493392e+00,1.034728599754194001e+01
1.000000000000000056e-01,1.007794667328451910e+00,2.030219992763682146e+00,3.064986149645024138e+00,4.108819739364342638e+00,5.157781749451098463e+00,6.207705707244167037e+00,7.254666413161055871e+00,8.295378055095206093e+00,9.327449816004893535e+00,1.034947861123148982e+01
1.010000000000000064e-01,1.009633901635293762e+00,2.033682334264718339e+00,3.069725973381864481e+00,4.114391751824940435e+00,5.163688655800571681e+00,6.213454908773622165e+00,7.259823343745410718e+00,8.299605287697582767e+00,9.330526639288461155e+00,1.035130207487794429e+01
1.020000000000000073e-01,1.011450651483878582e+00,2.037083778791423327e+00,3.074353333913229402e+00,4.119791682674816435e+00,5.169362462474578201e+00,6.218915389843505004e+00,7.264646795814166502e+00,8.303468336689318718e+00,9.333223396643862912e+00,1.035274325991715827e+01
1.030000000000000082e-01,1.013246229788833164e+00,2.040426842930059603e+00,3.078871855463910734e+00,4.125024182696594544e+00,5.174808738820656728e+00,6.224093445938030378e+00,7.269143484565157465e+00,8.306973939880382574e+00,9.335546426353014127e+00,1.035380773318331293e+01
1.040000000000000091e-01,1.015005719934071848e+00,2.043683602594922544e+00,3.083243883798897134e+00,4.130046180768686348e+00,5.179983737515707176e+00,6.228949106014274761e+00,7.273280778904005928e+00,8.310099150967291237e+00,9.337483556931044149e+00,1.035449410914004353e+01
1.049999999999999961e-01,1.016746352809492215e+00,2.046886477758315781e+00,3.087513668876855633e+00,4.134909384685268918e+00,5.184941737726760813e+00,6.233534413910166272e+00,7.277104315001980517e+00,8.312880057021230229e+00,9.339059396063758456e+00,1.035481477339859602e+01
