0.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.979649598100067465e+01,-9.422078904889145790e+00
1.000000000000000021e-03,9.985389835939395553e+00,9.946558317073593614e+00,1.013621570721972631e+01,-1.838313859645347714e-01,-3.830968083891841090e-03,5.324833518986532965e+01,-9.800195000063313344e+00
2.000000000000000042e-03,9.775311141193473219e+00,9.707494399613816327e+00,1.061587898954685194e+01,-3.396392497773290109e-01,-6.388236117464608614e-03,5.741223264079181376e+01,-1.097282872646170127e+01
3.000000000000000062e-03,8.935758594043942793e+00,8.855766222535615739e+00,1.142851863818250635e+01,-4.519798946295998099e-01,-6.999364838157918177e-03,6.306480510659410754e+01,-1.252643446826099449e+01
4.000000000000000083e-03,6.939922397853435676e+00,6.867362918051362897e+00,1.258456395144204265e+01,-5.237263548431325688e-01,-5.765752399689487960e-03,7.049703224725307393e+01,-1.410957248954930066e+01
5.000000000000000104e-03,3.400942519168967504e+00,3.353418480534537505e+00,1.407347014163758203e+01,-5.692832860259341432e-01,-3.376852912333683059e-03,7.922909136946105946e+01,-1.566898157881420417e+01
6.000000000000000125e-03,-1.709013024067056463e+00,-1.720173208946255361e+00,1.580070811003368547e+01,-6.029025225363484619e-01,-7.063091604174381389e-04,8.828166045749128443e+01,-1.746539571583360129e+01
7.000000000000000146e-03,-7.924476519559290111e+00,-7.896915926843331768e+00,1.759171512732782361e+01,-6.308427189406008440e-01,1.566680253544145947e-03,9.680916273808227857e+01,-1.985753618683979482e+01
8.000000000000000167e-03,-1.428816335718107666e+01,-1.422898143050157316e+01,1.927405926341388920e+01,-6.513783315268766305e-01,3.070548132631454631e-03,1.046348500618796606e+02,-2.301201056746377560e+01
9.000000000000001055e-03,-1.950397017898583840e+01,-1.942789921043716461e+01,2.077347151981779305e+01,-6.594695676007628071e-01,3.661928555181662853e-03,1.122970366408320331e+02,-2.675189112791632340e+01
1.000000000000000021e-02,-2.221591904951630525e+01,-2.214165892246537837e+01,2.215379149796490310e+01,-6.520354297002829425e-01,3.352027893633854460e-03,1.205725412528493052e+02,-3.065597019464826900e+01
1.099999999999999936e-02,-2.135067202659580587e+01,-2.129629550878237865e+01,2.356342123887381845e+01,-6.314481945457679490e-01,2.307666499791609892e-03,1.298276195034408715e+02,-3.433679224850710909e+01
1.200000000000000025e-02,-1.643877829237150934e+01,-1.641733443739598641e+01,2.511122330927852175e+01,-6.050597565438387004e-01,8.539550109292956548e-04,1.396751803180418676e+02,-3.769344230618890634e+01
1.300000000000000114e-02,-7.828128107205976960e+00,-7.844513237270981598e+00,2.676644968572806960e+01,-5.804661821530393562e-01,-6.121517891758811256e-04,1.491926243624868675e+02,-4.095285739887282261e+01
1.400000000000000029e-02,3.276432479283352350e+00,3.226586435793121765e+00,2.837412905772559313e+01,-5.605561172108300960e-01,-1.756742678826249491e-03,1.575405142789353192e+02,-4.446921355368328932e+01
1.499999999999999944e-02,1.497488343336067018e+01,1.490405262304381395e+01,2.977221813132192807e+01,-5.426390988063343190e-01,-2.379090802184420390e-03,1.645243675694050580e+02,-4.843019735513646395e+01
1.600000000000000033e-02,2.501505280151236121e+01,2.494070145532906579e+01,3.091157291570603149e+01,-5.214651454218097726e-01,-2.405291584030582516e-03,1.706826065458965331e+02,-5.268856127015803281e+01
1.700000000000000122e-02,3.125115454936332071e+01,3.119143055064930437e+01,3.189042978388377136e+01,-4.934005174505842195e-01,-1.872787513958141126e-03,1.768351826941884610e+02,-5.684464613393696197e+01
1.800000000000000211e-02,3.211992279802092298e+01,3.208923012061101332e+01,3.287762220297805271e+01,-4.592435609327622514e-01,-9.335431017614626492e-04,1.834293404160101488e+02,-6.051864501304540056e+01
1.899999999999999953e-02,2.702596046897118853e+01,2.703148744876856213e+01,3.397595949685570815e+01,-4.237498308632945410e-01,1.626732512994987401e-04,1.901711231746395185e+02,-6.360946564509472978e+01
2.000000000000000042e-02,1.654256637806267349e+01,1.658260614024010593e+01,3.513539422534973511e+01,-3.919115399420527446e-01,1.139584827784407336e-03,1.962181338819079031e+02,-6.634669369550175588e+01
2.100000000000000130e-02,2.371559339190495663e+00,2.436014077962369573e+00,3.619344343037418810e+01,-3.651718915778913721e-01,1.780840192668220467e-03,2.007886606423165858e+02,-6.909694856907367466e+01
2.199999999999999872e-02,-1.294245515066723407e+01,-1.286953043111110340e+01,3.700597100933836003e+01,-3.407835975301080622e-01,1.970620350368006927e-03,2.037295044487311202e+02,-7.207023501653330300e+01
2.299999999999999961e-02,-2.649292411968111338e+01,-2.642937920194272650e+01,3.755897359340061570e+01,-3.142833847630621125e-01,1.691870454882510181e-03,2.056155811545142456e+02,-7.514713544285673663e+01
2.400000000000000050e-02,-3.559134813624098825e+01,-3.555257030994557965e+01,3.797840769078249679e+01,-2.829445728337230404e-01,1.021049292301428506e-03,2.073067978383811294e+02,-7.795671456332247828e+01
2.500000000000000139e-02,-3.832517416812658695e+01,-3.832036371726229618e+01,3.843096322650443852e+01,-2.479108847098450696e-01,1.251712281042484734e-04,2.092968979081995258e+02,-8.014592239924674288e+01
2.600000000000000228e-02,-3.397337731678275219e+01,-3.400336809544334926e+01,3.898906397684516634e+01,-2.133515739300123615e-01,-7.692100194661764898e-04,2.113458131056483467e+02,-8.163671455636915653e+01
2.699999999999999969e-02,-2.318728574731878567e+01,-2.324442510827925545e+01,3.957171189537862688e+01,-1.830767198224148573e-01,-1.443944631749499675e-03,2.126722494784671369e+02,-8.267657403522147774e+01
