0.000000000000000000e+00,9.989981301139527758e+00,-6.223039511369616861e-01,9.989981301139527758e+00,4.972223224911440411e+03
1.000000000000000048e-04,9.492846985429462592e+00,-6.129492663762388105e-01,9.509204227744739057e+00,4.943900179345447214e+03
2.000000000000000096e-04,9.001898677934631721e+00,-5.851732488299816737e-01,9.020402617461536821e+00,4.889076672637175761e+03
3.000000000000000279e-04,8.517799828006708651e+00,-5.394246498263619571e-01,8.524259765743893880e+00,4.834368036571454468e+03
4.000000000000000192e-04,8.041188717662514307e+00,-4.761735022481907720e-01,8.021468700382802908e+00,4.779780195114341950e+03
5.000000000000000104e-04,7.572677898679742725e+00,-3.959098866500099234e-01,7.512731068765992504e+00,4.725319677212823080e+03
6.000000000000000559e-04,7.112853684838600365e+00,-2.991426888116262006e-01,6.998756016526471058e+00,4.670993600631459230e+03
6.999999999999999929e-04,6.662275699034718279e+00,-1.863983510079361139e-01,6.480259059340094829e+00,4.616809655616465534e+03
8.000000000000000383e-04,6.221476474901449727e+00,-5.821961923878582468e-02,5.957960949636223802e+00,4.562776088400013577e+03
9.000000000000000838e-04,5.790961112494797725e+00,8.483571137687029307e-02,5.432586539986474783e+00,4.508901684554004532e+03
1.000000000000000021e-03,5.371206987511838449e+00,2.421960508804090750e-01,4.904863644934831513e+00,4.455195752199674644e+03
1.100000000000000066e-03,4.962663513433821727e+00,4.132772663094730348e-01,4.375521903027977721e+00,4.401668105075917083e+03
1.200000000000000112e-03,4.565751955907954240e+00,5.974839290210667286e-01,3.845291640797389388e+00,4.348329045465959098e+03
1.300000000000000157e-03,4.180865298607587377e+00,7.942105554825644731e-01,3.314902740434969353e+00,4.295189346978811955e+03
1.399999999999999986e-03,3.808368159738982239e+00,1.002842839564165089e+00,2.785083512891289192e+00,4.242260237177895760e+03
1.500000000000000031e-03,3.448596758294197873e+00,1.222758874420957653e+00,2.256559578110406861e+00,4.189553380045959784e+03
1.600000000000000077e-03,3.101858929083922689e+00,1.453330362109880980e+00,1.730052754097334056e+00,4.137080858271867328e+03
1.700000000000000122e-03,2.768434185521332580e+00,1.693923809145706727e+00,1.206279956493803818e+00,4.084855155340218062e+03
1.800000000000000168e-03,2.448573829068440233e+00,1.943901706260906082e+00,6.859521103151740018e-01,4.032889137401773041e+03
1.899999999999999996e-03,2.142501104199681095e+00,2.202623690696814407e+00,1.697730754757021121e-01,3.981196034897946447e+03
2.000000000000000042e-03,1.850411397684076142e+00,2.469447689417309633e+00,-3.415614122982093548e-01,3.929789423908673598e+03
2.100000000000000304e-03,1.572472480936815131e+00,2.743731041701789941e+00,-8.473647835976461096e-01,3.878683207189098084e+03
2.200000000000000133e-03,1.308824794143994552e+00,3.024831599640811497e+00,-1.346960658966921631e+00,3.827891594855577750e+03
2.299999999999999961e-03,1.059581770820076763e+00,3.312108805125540734e+00,-1.839683852543604115e+00,3.777429084678077288e+03
2.400000000000000223e-03,8.248302014167840923e-01,3.604924741990982895e+00,-2.324881354237998465e+00,3.727310441930809247e+03
2.500000000000000052e-03,6.046306345644723024e-01,3.902645162042532867e+00,-2.801913289026342291e+00,3.677550678749530107e+03
2.600000000000000314e-03,3.990178144924216852e-01,4.204640483765886394e+00,-3.270153851973407022e+00,3.628165032939042703e+03
2.700000000000000143e-03,2.080011531432042204e-01,4.510286762591045218e+00,-3.728992217643119389e+00,3.579168946170811068e+03
2.799999999999999972e-03,3.156523546800293900e-02,4.818966631652854105e+00,-4.177833422601342050e+00,3.530578041506461432e+03
2.900000000000000234e-03,-1.303296436352221477e-01,5.130070212061891510e+00,-4.616099219761519379e+00,3.482408100179167832e+03
3.000000000000000062e-03,-2.777469123008025065e-01,5.442995991771740982e+00,-5.043228903373005778e+00,3.434675037562071793e+03
3.100000000000000325e-03,-4.107731261706071280e-01,5.757151672200450321e+00,-5.458680103502101311e+00,3.387394878249472640e+03
3.200000000000000153e-03,-5.295173459601434374e-01,6.071954981835972376e+00,-5.861929548907870213e+00,3.340583730174373613e+03
3.299999999999999982e-03,-6.341104897230023241e-01,6.386834456127161275e+00,-6.252473797268381261e+00,3.294257757684549233e+03
3.400000000000000244e-03,-7.247046614308505497e-01,6.701230183033297649e+00,-6.629829931767888596e+00,3.248433153498169304e+03
3.500000000000000073e-03,-8.014724574930935930e-01,7.014594513676194687e+00,-6.993536223111736838e+00,3.203126109459997224e+03
3.600000000000000335e-03,-8.646062528442071127e-01,7.326392737609453754e+00,-7.343152756093268785e+00,3.158352786020822350e+03
3.700000000000000164e-03,-9.143174682278161214e-01,7.636103722289309559e+00,-7.678262019895523594e+00,3.114129280365156319e+03
3.799999999999999992e-03,-9.508358203050732982e-01,7.943220516400757880e+00,-7.998469461370387279e+00,3.070471593116188160e+03
3.900000000000000255e-03,-9.744085562102915432e-01,8.247250916760838990e+00,-8.303404000598117563e+00,3.027395593552838363e+03
4.000000000000000083e-03,-9.852996741699140415e-01,8.547717998588490573e+00,-8.592718508091916618e+00,2.984916983281288594e+03
4.100000000000000346e-03,-9.837891317911129363e-01,8.844160608996620709e+00,-8.866090243074111754e+00,2.943051258313658764e+03
4.200000000000000608e-03,-9.701720436142657888e-01,9.136133823627416106e+00,-9.123221252313559404e+00,2.901813669517947801e+03
4.300000000000000003e-03,-9.447578695088560963e-01,9.423209366415806088e+00,-9.363838729076995548e+00,2.861219181418055541e+03
4.400000000000000265e-03,-9.078695954753976949e-01,9.704975992528849460e+00,-9.587695331811051602e+00,2.821282429340599720e+03
4.500000000000000527e-03,-8.598429083966685482e-01,9.981039834590104576e+00,-9.794569462235575230e+00,2.782017674924563835e+03
4.599999999999999922e-03,-8.010253662601058977e-01,1.025102471235804025e+01,-9.984265502593446584e+00,2.743438760033080143e+03
4.700000000000000185e-03,-7.317755653494488755e-01,1.051457240608588251e+01,-1.015661401186638280e+01,2.705559059132359835e+03
4.800000000000000447e-03,-6.524623058781919838e-01,1.077134289384710542e+01,-1.031147188083084210e+01,2.668391430232333278e+03
4.899999999999999842e-03,-5.634637575096101969e-01,1.102101455316605971e+01,-1.044872244589259758e+01,2.631948164513960364e+03
5.000000000000000104e-03,-4.651666261786928658e-01,1.126328432734649887e+01,-1.056827556170268956e+01,2.596240934803436176e+03
5.100000000000000366e-03,-3.579653235999522565e-01,1.149786785694264069e+01,-1.067006763262164704e+01,2.561280743089867883e+03
5.200000000000000629e-03,-2.422611408120749488e-01,1.172449957686714583e+01,-1.075406160316235393e+01,2.527077867320963378e+03
5.300000000000000024e-03,-1.184614270757400334e-01,1.194293277967847899e+01,-1.082024690760513153e+01,2.493641807752293971e+03
5.400000000000000286e-03,1.302122459519594599e-02,1.215293964563624662e+01,-1.086863937904128186e+01,2.460981233164629884e+03
5.500000000000000548e-03,1.517697840264782272e-01,1.235431124015711113e+01,-1.089928111816304224e+01,2.429103927306340211e+03
5.599999999999999943e-03,2.973635813965547214e-01,1.254685747934633966e+01,-1.091224032217942508e+01,2.398016735956001867e+03
5.700000000000000205e-03,4.493790945063240727e-01,1.273040706431993208e+01,-1.090761107429732846e+01,2.367725515038078811e+03
5.800000000000000468e-03,6.073907246832330742e-01,1.290480738507058511e+01,-1.088551309426700975e+01,2.338235080260198174e+03
5.899999999999999863e-03,7.709715602397739787e-01,1.306992439466678846e+01,-1.084609145054919210e+01,2.309549158768998950e+03
6.000000000000000125e-03,9.396941264496696533e-01,1.322564245460830890e+01,-1.078951623471835397e+01,2.281670343347140715e+03
6.100000000000000387e-03,1.113131121049160122e+00,1.337186415219322555e+01,-1.071598219877270708e+01,2.254600049692121956e+03
6.200000000000000649e-03,1.290856134315875536e+00,1.350851009078156473e+01,-1.062570835607626307e+01,2.228338477326421526e+03
6.300000000000000044e-03,1.472444352823199409e+00,1.363551865386811457e+01,-1.051893754671157133e+01,2.202884574689961028e+03
6.400000000000000307e-03,1.657473246014345314e+00,1.375284574390273562e+01,-1.039593596807373643e+01,2.178236008956925616e+03
6.500000000000000569e-03,1.845523234787060929e+00,1.386046449681983539e+01,-1.025699267158680961e+01,2.154389141098305572e+03
6.599999999999999964e-03,2.036178341326879249e+00,1.395836497326003212e+01,-1.010241902647214474e+01,2.131339006680841976e+03
6.700000000000000226e-03,2.229026819474421828e+00,1.404655382748635617e+01,-9.932548151545949722e+00,2.109079302850724616e+03
6.800000000000000488e-03,2.423661764959734288e+00,1.412505395501436034e+01,-9.747734316068180860e+00,2.087602381896247152e+03
6.900000000000000751e-03,2.619681704884605722e+00,1.419390411999068924e+01,-9.548352310708793311e+00,2.066899251719585664e+03
7.000000000000000146e-03,2.816691165881609393e+00,1.425315856336765563e+01,-9.334796789739295164e+00,2.046959583473463908e+03
7.100000000000000408e-03,3.014301220426467420e+00,1.430288659293225706e+01,-9.107481585596863383e+00,2.027771726535564994e+03
7.200000000000000670e-03,3.212130010828106563e+00,1.434317215625707576e+01,-8.866838997006844636e+00,2.009322730904846139e+03
7.300000000000000065e-03,3.409803250468398161e+00,1.437411339764753038e+01,-8.613319051884747779e+00,1.991598377007968111e+03
7.400000000000000328e-03,3.606954701910799255e+00,1.439582220016480640e+01,-8.347388746272903504e+00,1.974583212807784776e+03
7.500000000000000590e-03,3.803226631544222691e+00,1.440842371380696108e+01,-8.069531260598745703e+00,1.958260598007498174e+03
7.599999999999999985e-03,3.998270240474981474e+00,1.441205587093180540e+01,-7.780245154570759603e+00,1.942612755047711744e+03
7.700000000000000247e-03,4.191746071425813902e+00,1.440686889000454585e+01,-7.480043542056121098e+00,1.927620826502727596e+03
7.800000000000000509e-03,4.383324391446571155e+00,1.439302476875061387e+01,-7.169453247308584132e+00,1.913264938396350317e+03
7.900000000000000772e-03,4.572685550286109901e+00,1.437069676778979854e+01,-6.849013943938341065e+00,1.899524268881565831e+03
