0.000000000000000000e+00,1.634684459576370941e+01,-1.697084737662865273e+00,1.634684459576370941e+01,-1.697084737662865273e+00
1.000000000000000048e-04,1.647261850925161752e+01,-1.925909909091814587e+00,1.661439623784469788e+01,-1.709431018786146783e+00
2.000000000000000096e-04,1.636096405826201305e+01,-2.096992181695802593e+00,1.690005350348618052e+01,-1.592169518301167486e+00
3.000000000000000279e-04,1.647300050897400681e+01,-2.014378132483700234e+00,1.719961647910220037e+01,-1.341723780652530174e+00
4.000000000000000192e-04,1.697128867682518916e+01,-2.035908308686726009e+00,1.750569955564638036e+01,-9.548698368854887653e-01
5.000000000000000104e-04,1.747303681662642560e+01,-2.203395342344885321e+00,1.780779354915657819e+01,-4.290979404512622608e-01
6.000000000000000559e-04,1.791606172983895462e+01,-2.079065421625366117e+00,1.809241115611828477e+01,2.369236918495352950e-01
6.999999999999999929e-04,1.865343981917152405e+01,-1.597474313486137776e+00,1.834333814146236463e+01,1.042808389708067551e+00
8.000000000000000383e-04,1.963411242056812256e+01,-1.081085505942693148e+00,1.854201179561395918e+01,1.985867336835913433e+00
9.000000000000000838e-04,2.047381139528400951e+01,-4.503591713328713997e-01,1.866804375606250943e+01,3.060524361162337392e+00
1.000000000000000021e-03,2.121088481690463823e+01,6.303638638789144100e-01,1.869989606304741869e+01,4.257777921388711029e+00
1.100000000000000066e-03,2.208885611908691615e+01,2.048140909822066202e+00,1.861570748625528893e+01,5.564763735607025197e+00
1.200000000000000112e-03,2.290944423189374390e+01,3.532497246422674486e+00,1.839425237994583640e+01,6.964472658224995172e+00
1.300000000000000157e-03,2.338816108729280785e+01,5.241791144755427290e+00,1.801599779124444112e+01,8.435674837806633519e+00
1.399999999999999986e-03,2.367025908333960516e+01,7.354669580699454201e+00,1.746420796234302841e+01,9.953092065726531601e+00
1.500000000000000031e-03,2.387659095231557416e+01,9.632713910097464804e+00,1.672603081785712931e+01,1.148784532341955789e+01
1.600000000000000077e-03,2.374763006877610039e+01,1.191081207789592611e+01,1.579349075356157783e+01,1.300818439978651497e+01
1.700000000000000122e-03,2.315721353188148512e+01,1.437037607842301767e+01,1.466430811770623244e+01,1.448048249514658714e+01
1.800000000000000168e-03,2.230164746229094419e+01,1.701605817720293246e+01,1.334246974733235191e+01,1.587045319259361342e+01
1.899999999999999996e-03,2.117887361588422834e+01,1.957145461402146580e+01,1.183848746008609965e+01,1.714452291370815473e+01
2.000000000000000042e-03,1.956509844342942372e+01,2.198809958120600072e+01,1.016930205055638048e+01,1.827127208440217032e+01
2.100000000000000304e-03,1.749977129508840079e+01,2.439645947153470118e+01,8.357817429965276546e+00,1.922284559709493834e+01
2.200000000000000133e-03,1.516949974995356776e+01,2.665861986520564031e+01,6.432080322441195541e+00,1.997622992663804453e+01
2.299999999999999961e-03,1.250395211345164626e+01,2.854675011740426172e+01,4.424151885848154997e+00,2.051430145550813933e+01
2.400000000000000223e-03,9.402847113498539855e+00,3.010104512310351410e+01,2.368745016953505367e+00,2.082656780855838008e+01
2.500000000000000052e-03,6.037472186589451617e+00,3.136771859050735856e+01,3.017215345772232271e-01,2.090954949680849495e+01
2.600000000000000314e-03,2.557414318177725576e+00,3.215871571860578371e+01,-1.741445585761118409e+00,2.076677995862844028e+01
