2.0,0.5376744213965773
2.001,0.5439054356342689
2.002,0.47396484562698127
2.003,0.3376981685429045
2.004,0.15423215695291778
2.005,-0.05070943846276255
2.006,-0.24841218280189992
2.007,-0.4111938095310777
2.008,-0.5162800632305404
2.009,-0.5489908995217929
2.01,-0.504791291224806
2.011,-0.3899201313677462
2.012,-0.2205099937832201
2.013,-0.020321887437682862
2.014,0.18258698231838852
2.015,0.35979519214365935
2.016,0.48649783592522167
2.017,0.544978505968616
2.018,0.5270865569554957
2.019,0.4353732538751023
2.02,0.28272840783233805
2.021,0.09056919270366595
2.022,-0.11416442106564503
2.023,-0.30278617105224503
2.024,-0.448882599962338
2.025,-0.5320116879632416
2.026,-0.5405631277250821
2.027,-0.4733800284555897
2.028,-0.3399155119899213
2.029,-0.15890298967363234
2.03,0.04427289046089846
2.031,0.24113572300709923
2.032,0.40410818936775184
2.033,0.510375010677586
2.034,0.545076923959969
2.035,0.5033885530884085
2.036,0.39118959652095014
2.037,0.2242359420618564
2.038,0.02594750601420641
2.039,-0.17587666898773321
2.04,-0.3529553696094732
2.041,-0.48048798027988526
2.042,-0.5406278316481479
2.043,-0.5249796946614489
2.044,-0.4357719070480631
2.045,-0.2855394533898881
2.046,-0.0953630167215786
2.047,0.10808867196952962
2.048,0.2962982803113381
2.049,0.442896827435687
2.05,0.5273579709063475
2.051,0.5378720759308814
2.052,0.47299763980135795
2.053,0.3418591176612014
2.054,0.16286397148110188
2.055,-0.038880721813566076
2.056,-0.23508959400498441
2.057,-0.3982644191774749
2.058,-0.5055477676632558
2.059,-0.5419248441669196
2.06,-0.5023250028540943
2.061,-0.39232878690366674
2.062,-0.22738187000328636
2.063,-0.03062656969111916
2.064,0.1703446799944603
2.065,0.3473585096993685
2.066,0.47560993265150614
2.067,0.5371382148242864
2.068,0.5233422388809014
2.069,0.4361830777072073
2.07,0.2879056079323832
2.071,0.09931862992110402
2.072,-0.10312499104827327
2.073,-0.2910385065300164
2.074,-0.43808145952929095
2.075,-0.523651814324967
2.076,-0.5357725312325239
2.077,-0.47276813654072564
2.078,-0.3434965773391411
2.079,-0.16610423222545823
2.08,0.03452098389208796
2.081,0.23024101480623912
2.082,0.3936138166190551
2.083,0.5017408877828049
2.084,0.5394767492862547
2.085,0.50155052983313
2.086,0.3933024430710642
2.087,0.229932215655914
2.088,0.03436519049855367
2.089,-0.16596437011865234
2.09,-0.34296149170924645
2.091,-0.4718104570459157
2.092,-0.5344540309393564
2.093,-0.5221241496745725
2.094,-0.43656938901188097
2.095,-0.28980734138740594
2.096,-0.10243692000960657
2.097,0.0992524506645709
2.098,0.2869691198021725
2.099,0.43438756487639274
2.1,0.5208402207205127
2.101,0.5342150607255552
2.102,0.4726526822161157
2.103,0.3448050805424987
2.104,0.16862005830428067
2.105,-0.031177993103241142
2.106,-0.22655738549565302
2.107,-0.39011173977453373
2.108,-0.49890422878614643
2.109,-0.537684249080261
2.11,-0.5010254113217631
2.111,-0.39408510166449645
2.112,-0.23187925688858282
2.113,-0.03717428452832505
2.114,0.16270797200893306
2.115,0.3397238810995584
2.116,0.46904240551116094
2.117,0.5325282678541607
2.118,0.5212853024077914
2.119,0.4369032892942249
2.12,0.2912334892961588
2.121,0.10472452558190655
2.122,-0.09644776854115665
2.123,-0.2840537335884894
2.124,-0.4317710370054863
2.125,-0.5188777983173601
2.126,-0.533159535939125
2.127,-0.47262212780373963
2.128,-0.3457705322722726
2.129,-0.17041427112266558
2.13,0.028832605827101947
2.1310000000000002,0.22400617926554067
2.132,0.3877171144215872
2.133,0.4969941850251835
2.134,0.5365075235697458
2.135,0.5007193176692145
2.136,0.3946601993856905
2.137,0.23322244210110898
2.138,0.039069223239058634
2.1390000000000002,-0.16054657754236107
2.14,-0.33760754995833486
2.141,-0.46726403549405177
2.142,-0.5313216398625735
2.143,-0.5207945245772713
2.144,-0.43716614764332407
2.145,-0.2921805348748519
2.146,-0.10619340629172674
2.147,0.09468538853722047
2.148,0.28225702530943064
2.149,0.43019199563863153
2.15,0.5177259309094997
2.151,0.5325741916152648
2.152,0.4726561051923825
2.153,0.34638681608215827
2.154,0.17149577002501204
2.155,-0.02746232674015045
2.156,-0.2225546851376875
2.157,-0.38639184913521324
2.158,-0.495972862199617
2.159,-0.5359143808085048
2.16,-0.5006103940113293
2.161,-0.39501931657463457
2.162,-0.23396790988923238
2.163,-0.04006970260900707
2.164,0.15944989779574564
2.165,0.3365761001713758
2.166,0.46643818092809997
2.167,0.5308016296856176
2.168,0.5206286520564921
2.169,0.4373474655589795
2.17,0.2926520927929378
2.171,0.1068606736114118
2.172,-0.09393728028958365
2.173,-0.28154419817383736
2.174,-0.4296139908555186
2.175,-0.5173518395781616
2.176,-0.5324346782862721
2.177,-0.4727421979375395
2.178,-0.3466551942500026
2.179,-0.17187923907802624
2.18,0.027041261709222802
2.181,0.22216963343637441
2.182,0.3861001895792676
2.183,0.4958072511548222
2.184,0.5358793622921696
2.185,0.5006844155202722
2.186,0.39516149105634424
2.187,0.2341280470715732
2.188,0.04019959750789584
2.189,-0.15938609929192737
2.19,-0.3365944170642024
2.191,-0.4665315856578248
2.192,-0.5309416912327366
2.193,-0.5207717062460201
2.194,-0.4374441362885571
2.195,-0.29265834824043796
2.196,-0.10674828449679814
2.197,0.09417294907424152
2.198,0.2818806923080867
2.199,0.4300034545922346
2.2,0.5177278515183145
2.201,0.5327232542213484
2.202,0.4728751763580884
2.203,0.3465837009049288
2.204,0.17158479140366803
2.205,-0.027540165279126744
2.206,-0.22281692380454718
2.207,-0.38680816426351117
2.208,-0.49646847256964344
2.209,-0.5363829003076899
2.21,-0.5009339868769427
2.211,-0.3950925852075668
2.212,-0.2337211252199576
2.213,-0.03948692957118434
2.214,0.16032149334665374
2.215,0.3376280576793267
2.216,0.4675140798223858
2.217,0.5317203374223546
2.218,0.5212140318997855
2.219,0.4374597647892214
2.22,0.29221566390504267
2.221,0.10588299659523477
2.222,-0.09535912406270095
2.223,-0.2832315616322104
